fruit	colorful	HasProperty
cook	action	IsA
knowledge	enlightenment	Synonym
moon	large	HasProperty
roof	ceiling	Synonym
refuse	trash	Synonym
duck	jump	Antonym
zero	number	IsA
butterfly	wing	HasA
pet	fun	HasProperty
trade	sell	IsA
stair	elevator	Antonym
fill	cavity	Antonym
map	information	HasA
crown	hat	IsA
smile	service	PartOf
sheep	flock	PartOf
drive	move	IsA
human_body	fragile	HasProperty
house	story	HasA
bull	horn	HasA
education	civilization	PartOf
apple	core	PartOf
lease	buy	Antonym
gear	automobile	PartOf
toilet	bathroom	Synonym
fence	play	IsA
marriage	wed	Synonym
division	separation	IsA
harvest	fall	Synonym
sport	fight	HasProperty
keep	protect	Synonym
cat	stupid	HasProperty
whale	big	HasProperty
machine	steel	MadeOf
flesh	meat	MadeOf
shadow	shade	IsA
disease	well	Antonym
play	act	IsA
deal	card_game	PartOf
game	work	Antonym
captain	team	PartOf
come	arrive	Synonym
cloth	limp	HasProperty
hospital	dirty	HasProperty
house	lawn	HasA
person	clothe	HasA
bell	metal	MadeOf
column	beam	IsA
capital	town	Antonym
lady	male	Antonym
we	cake	HasA
mississippi	south	PartOf
person	human_be	IsA
high	low	Antonym
school	teach	IsA
faith	belief	Synonym
lose	save	Antonym
republican	politician	IsA
fish	scale	HasA
change	dress	IsA
crime	business	IsA
bowl	sport	IsA
steel	hard	HasProperty
string	line	Synonym
banana	peel	HasA
work	energy	IsA
bottle	courage	Synonym
column	heavy	HasProperty
alto	pitch	IsA
chicken	feather	HasA
draw	hobby	IsA
person	good	HasProperty
integrity	honesty	IsA
child	offspring	Synonym
leave	tree	PartOf
temple	head	PartOf
floor	concrete	MadeOf
present	late	Antonym
order	family	Synonym
office	outside	Antonym
fog	weather	PartOf
nation	community	Synonym
tape	record	Synonym
straight	gay	Antonym
noise	quiet	Antonym
death	life	PartOf
freedom	value	IsA
nail	screw	Synonym
fireplace	hot	HasProperty
glass	full	HasProperty
exercise	lazy	Antonym
chicken	bull	Antonym
bottle	beer	HasA
can	trash	HasA
pick	give	Antonym
fasten	tie	Synonym
knife	steel	MadeOf
castle	game	IsA
bill	note	Synonym
cow	horse	Antonym
dress	coat	Synonym
person	nobody	Antonym
chocolate	food	IsA
sport	exercise	IsA
rest	support	IsA
team	person	MadeOf
new	experience	Antonym
floor	hallway	PartOf
vulnerable	strong	Antonym
motorcycle	metal	MadeOf
nose	head	PartOf
pale	light	HasProperty
bowl	action	IsA
gentle	person	IsA
draw	pull	Synonym
point	sharp	Synonym
trumpet	brass	MadeOf
house	sink	HasA
yard	place	IsA
green	place	IsA
damage	hurt	Synonym
perfect	bad	Antonym
eat	dinner	Synonym
male	boy	Synonym
well	water	HasA
breathe	good	HasProperty
manufacture	construct	Synonym
step	run	IsA
machine	labor	Antonym
record	fact	IsA
kiss	fun	HasProperty
complicate	simple	Antonym
mark	clean	Antonym
choice	range	Synonym
chest	box	Synonym
chain	fasten	IsA
old_lady	wife	Synonym
fly	small	HasProperty
cabinet	metal	MadeOf
electricity	powerful	HasProperty
angel	good	HasProperty
ice	water	IsA
moon	place	IsA
china	state	IsA
closet	place	IsA
library	place	IsA
common	person	IsA
work	move	IsA
water	drink	IsA
north_carolina	state	IsA
relief	aid	IsA
comfort	condition	IsA
stair	step	Synonym
apple	red	HasProperty
they	female	HasProperty
steak	food	IsA
rock	crystal	HasA
song	sound	IsA
oil	liquid	IsA
large	little	Antonym
affection	like	IsA
market	business	IsA
word	mean	HasA
kite	red	HasProperty
charm	smart	Synonym
complex	whole	IsA
freeze	cool	IsA
society	club	IsA
heart	emotion	Synonym
bottle	store	IsA
advance	improve	Synonym
shade	shadow	Synonym
pipe	cigarette	Antonym
can	aluminium	MadeOf
shoot	hit	IsA
tv	metal	MadeOf
instrument	device	Synonym
men	male	HasProperty
climb	descend	Antonym
supermarket	food	HasA
brook	stream	Synonym
listen	speak	Antonym
cup	glass	MadeOf
neck	body	PartOf
room	door	HasA
rinse	wash	PartOf
dog	black	HasProperty
worm	animal	IsA
dream	wake	Antonym
music	entertain	HasProperty
lie	bad	HasProperty
department	company	Antonym
water	weight	HasA
airplane	transportation	IsA
noise	sound	Synonym
smart	good	HasProperty
satellite	fall	HasProperty
mercury	metal	IsA
break	split	Synonym
prince	person	IsA
great	bad	Antonym
fever	cold	Antonym
minute	second	Antonym
village	country	PartOf
faith	religion	Synonym
mind	idea	Synonym
produce	food	IsA
shy	bold	Antonym
real	ghost	Antonym
demand	need	Synonym
seed	plant	PartOf
paper	thin	HasProperty
queen	person	IsA
statue	metal	MadeOf
ocean	salt	HasA
be	state	IsA
life	memory	MadeOf
red	color	HasProperty
fact	true	HasProperty
earth	world	Synonym
energy	need	HasProperty
cap	lid	Synonym
hard	confuse	Synonym
bow	pluck	Antonym
church	altar	HasA
car	wheel	HasA
car	new	HasProperty
sweet	honey	Synonym
kill	evil	HasProperty
light	energy	IsA
sail	nice	HasProperty
top	foot	Antonym
design	destroy	Antonym
child	innocent	HasProperty
box	something	HasA
small	adult	Antonym
hand	aid	IsA
point	pin	PartOf
wash	dirty	Antonym
hit	move	IsA
cancer	disease	IsA
letter	word	PartOf
child	parent	HasA
child	good	HasProperty
active	quiet	Antonym
son	male	IsA
stand	support	Synonym
shit	natural	HasProperty
butter	food	IsA
bad	result	IsA
human	skin	HasA
test	work	Antonym
imagination	mind	PartOf
man	female	Antonym
division	whole	Antonym
chair	empty	HasProperty
staff	stick	IsA
fun	good	HasProperty
boil	change	IsA
gun	war	PartOf
card	card_game	Synonym
aluminium	tin	Antonym
hero	character	IsA
play	move	IsA
earth	large	HasProperty
article	document	PartOf
tea	food	IsA
dog	friendly	HasProperty
war	violence	HasA
construct	form	Synonym
page	flat	HasProperty
fall	lower	Synonym
civilization	culture	Synonym
steel	iron	HasA
pen	black	HasProperty
black	light	Antonym
bathroom	ceiling	HasA
bone	tissue	Antonym
goal	content	IsA
movement	clock	PartOf
shoot	grow	IsA
woman	beautiful	HasProperty
hero	leader	IsA
pick	pierce	IsA
empty	full	Antonym
food	good	IsA
homosexual	straight	Antonym
rush	leisure	Antonym
home	safe	HasProperty
flesh	apple	PartOf
animal	pure	HasProperty
computer	furniture	IsA
perfect	wrong	Antonym
exist	die	Antonym
lid	box	PartOf
plane	person	HasA
box	case	Synonym
index	text	PartOf
god	powerful	HasProperty
common	rare	Antonym
plant	green	HasProperty
sail	white	HasProperty
circle	triangle	Antonym
steal	move	IsA
tie	connect	IsA
nature	divine	HasProperty
score	number	IsA
book	cover	HasA
couch	bed	IsA
hot	heat	Synonym
spike	nail	Synonym
enter	go_out	Antonym
poison	corrupt	IsA
plant	organism	IsA
performance	bad	HasProperty
pick	choose	Synonym
frame	bed	PartOf
heart	core	Synonym
break	hold	Antonym
labor	work	Synonym
i	you	Antonym
house	white	HasProperty
respect	nasty	Antonym
seed	grape	PartOf
win	loose	Antonym
connect	link	Synonym
animal	fur	HasA
newspaper	fun	HasProperty
control	experiment	IsA
planet	size	HasA
book	literature	IsA
piano	solid	HasProperty
speak	talk	Synonym
power	muscle	Synonym
aisle	passageway	IsA
mammal	animal	IsA
weapon	evil	HasProperty
newspaper	paper	Synonym
universe	strange	HasProperty
race	time	HasProperty
boil	freeze	Antonym
bedroom	chair	HasA
garden	lawn	HasA
horse	heavy	HasProperty
iron	metal	IsA
beer	bitter	HasProperty
edge	fabric	PartOf
order	direction	Synonym
movie	show	IsA
familiar	spirit	IsA
child	kid	HasProperty
farm	organization	IsA
card	record	IsA
carpet	cover	IsA
person	individual	IsA
john	boy	Synonym
candy	food	IsA
spring	begin	IsA
plain	fancy	Antonym
rice	potato	Antonym
mouth	jar	PartOf
egg	good	HasProperty
shoe	clothe	IsA
diamond	material	IsA
floor	build	PartOf
flat	rough	Antonym
flag	decorate	IsA
warm	freeze	Antonym
report	document	IsA
gift	present	Synonym
question	problem	Synonym
chip	computer	PartOf
pig	policeman	Synonym
accident	purpose	Antonym
puff	smoke	PartOf
sweet	kind	Synonym
doll	fun	HasProperty
benefit	help	Synonym
steel	weak	Antonym
friendly	person	IsA
cow	adult	IsA
house	door	HasA
back	chair	PartOf
cake	ingredient	MadeOf
rubber_duck	toy	IsA
adult	person	IsA
roof	build	PartOf
pot	pan	IsA
comfort	pleasure	IsA
type	tribe	Synonym
garden	home	Antonym
disgust	dislike	IsA
new	old	Antonym
plain	decorate	Antonym
continent	country	Antonym
city	big	HasProperty
blood	body	PartOf
soap	water	Antonym
rise	descend	Antonym
bad	superior	Antonym
police	government	PartOf
gold	valuable	HasProperty
bowl	clay	MadeOf
animal	body	HasA
order	society	Synonym
break	whole	Antonym
father	leader	IsA
play	fun	HasProperty
barbecue	cook	IsA
handle	touch	Synonym
rest	wake	Antonym
mountain	fun	HasProperty
horse	nice	HasProperty
dream	sleep	PartOf
pay	payment	Synonym
move	stop	Antonym
freeway	road	IsA
hall	place	IsA
plant	meat	Antonym
intense	mild	Antonym
mind	reason	Synonym
chip	robot	PartOf
remember	dream	IsA
computer	fast	HasProperty
he	ugly	HasProperty
word	statement	IsA
hold	lose	Antonym
voice	beautiful	HasProperty
control	power	IsA
night	black	HasProperty
pass	stop	Antonym
window	clear	HasProperty
speak	write	Antonym
toast	cook	IsA
separation	keep	Antonym
oxygen	atmosphere	PartOf
important	useless	Antonym
cloud	change	IsA
state	place	IsA
look	view	Synonym
begin	part	IsA
organ	instrument	IsA
misunderstand	learn	PartOf
pass	throw	IsA
divide	split	Synonym
join	quit	Antonym
move	touch	Synonym
city	state	Antonym
harvest	plant	Antonym
fine	rough	Antonym
party	event	IsA
child	mammal	IsA
button	knob	Synonym
human	good	HasProperty
hand	cell	MadeOf
separation	division	Synonym
break	escape	IsA
rest	sleep	Synonym
bedroom	bathroom	Antonym
language	phrase	Synonym
pool	pond	Synonym
close	finish	Synonym
crash	change	IsA
elephant	big	HasProperty
floor	room	PartOf
manufacture	produce	Synonym
hate	love	Antonym
telephone	annoy	HasProperty
create	manufacture	Synonym
unusual	strange	Synonym
build	tear	Antonym
lip	mouth	PartOf
conflict	fight	Synonym
fasten	connect	Synonym
bark	noise	IsA
horn	bull	PartOf
leave	turn	IsA
office	ugly	HasProperty
learn	hobby	IsA
coward	hero	Antonym
bean	film	IsA
author	person	IsA
clothe	fabric	MadeOf
cool	change	IsA
lemon	color	IsA
negative	positive	Antonym
happiness	mood	IsA
fraud	real	Antonym
australia	continent	IsA
adult	grow_up	Synonym
run	stop	Antonym
lift	aid	IsA
write	store	Synonym
large	small	Antonym
tobacco	smoke	HasProperty
copy	cut	Antonym
run	pass	IsA
instruction	teach	Synonym
fail	successful	Antonym
wheel	car	PartOf
need	condition	IsA
pack	collection	IsA
root	plant	PartOf
creativity	good	HasProperty
vacuum	nothing	HasA
hall	hallway	Synonym
rise	go_down	Antonym
baby	mammal	IsA
race	slow	Antonym
letter	document	IsA
act	performance	IsA
computer	mouse	HasA
child	weak	HasProperty
queen	bitch	IsA
hair	natural	HasProperty
drown	death	IsA
penis	male	PartOf
cat	dirty	HasProperty
finger	toe	Antonym
scissor	metal	MadeOf
cover	book	PartOf
doll	small	HasProperty
bow	vessel	PartOf
action	excite	HasProperty
sister	darling	Synonym
carry	stock	Synonym
fruit	food	IsA
tight	relax	Antonym
staff	club	Synonym
foyer	place	IsA
bell	loud	HasProperty
earth	element	IsA
door	window	Antonym
fashion	fun	HasProperty
fancy	dull	Antonym
picture_frame	wood	MadeOf
settle	change	IsA
head	brain	HasA
enemy	love	Antonym
religion	ideology	IsA
live	hard	HasProperty
gold	element	IsA
cigarette	tar	HasA
human	black	HasProperty
help	hurt	Antonym
right	wrong	Antonym
home	work	Antonym
person	benevolent	HasProperty
meet	refreshment	HasA
lake	sea	Antonym
person	human_body	IsA
wing	food	IsA
order	class	Synonym
seat	furniture	IsA
paint	dark	HasProperty
gentleman	player	Antonym
plain	ordinary	Synonym
mouse	tool	IsA
show	program	Synonym
object	device	IsA
kitchen	dirty	HasProperty
day	bright	HasProperty
press	lift	Antonym
confirm	question	Antonym
space	place	Synonym
girlfriend	girl	Synonym
chew	bite	Synonym
benefit	important	HasProperty
example	person	IsA
chop	cut	IsA
sky	blue	HasProperty
duck	animal	IsA
bed	plot	IsA
metal	hard	HasProperty
person	fragile	HasProperty
frame	couch	PartOf
blanket	fabric	MadeOf
fall	stand	Antonym
cat	claw	HasA
study	school	IsA
smart	learn	Synonym
seat	comfortable	HasProperty
beer	liquid	HasProperty
mood	spirit	Synonym
screen	surface	IsA
south_america	america	PartOf
greed	evil	HasProperty
room	place	IsA
tent	fabric	MadeOf
room	space	Synonym
time	mystery	IsA
person	bone	HasProperty
food	bread	Synonym
boat	big	HasProperty
ocean	blue	HasProperty
ski	sport	IsA
bone	strong	HasProperty
beam	light	IsA
lid	chest	PartOf
criminal	violent	HasProperty
class	recess	Antonym
old_lady	girlfriend	Synonym
virus	band	IsA
knowledge	freedom	IsA
finger	thumb	Antonym
bedroom	house	PartOf
dog	mean	HasProperty
floor	carpet	Antonym
person	society	PartOf
hallway	hall	IsA
cold	friendly	Antonym
tail	coin	PartOf
gentle	friendly	Synonym
home	house	IsA
contract	get	Synonym
step	run	Antonym
new	young	Synonym
library	house	PartOf
sugar	crystal	IsA
go_out	exit	Synonym
glass	clean	HasProperty
size	volume	Synonym
apple	core	HasA
snow	white	HasProperty
insect	animal	IsA
war	fight	IsA
book	engage	HasProperty
even	level	Synonym
follow	lead	Antonym
person	organism	IsA
tv	fun	HasProperty
father	human	HasProperty
cookie	cake	IsA
throw	blanket	IsA
big	little	Antonym
baby	nice	HasProperty
drive	event	IsA
court	build	PartOf
fail	win	Antonym
create	produce	Synonym
pay	tax	Antonym
light	white	Synonym
bathtub	bath	Synonym
ham	food	IsA
copy	text	IsA
bolt	tight	HasProperty
cold	food	IsA
strange	friend	Antonym
destroy	fix	Antonym
america	world	PartOf
sin	bad	HasProperty
split	whole	Antonym
story	sentence	HasA
bolt	thread	HasA
ocean	soothe	HasProperty
joy	sorrow	Antonym
trade	business	Synonym
change	unpleasant	HasProperty
develop	create	IsA
bicycle	red	HasProperty
decide	know	Antonym
everyone	parent	HasA
mix	combine	IsA
lower	raise	Antonym
hard	soft	Antonym
independence	separation	Synonym
future	uncertain	HasProperty
candy	sweet	IsA
apple	peel	HasA
linen	bed_sheet	Synonym
tongue	muscle	IsA
blue	yellow	Antonym
sound	channel	IsA
nice	fine	Synonym
milk	soda	Antonym
air	molecule	MadeOf
cut	stop	IsA
satellite	place	IsA
sail	sport	IsA
power	energy	Synonym
cook	bake	Synonym
culture	cultivate	Synonym
darkness	light	Antonym
love	live	PartOf
agreement	contract	Synonym
ocean	liquid	IsA
leg	foot	HasA
chair	seat	IsA
human	pet	HasA
eyeglass	plastic	MadeOf
mortar	cement	MadeOf
disk	information	HasA
confuse	mistake	Synonym
water	salt	HasProperty
trunk	car	PartOf
beat	hammer	Synonym
song	music	MadeOf
corn	seed	Antonym
marriage	union	IsA
sport	entertain	HasProperty
lung	organ	IsA
part	everything	Antonym
stick	wood	MadeOf
joint	finger	PartOf
orange	sweet	HasProperty
kill	wrong	HasProperty
house	community	IsA
comfort	stress	Antonym
sock	wool	MadeOf
will	purpose	IsA
account	pay	IsA
human	compassion	HasA
show	entertain	HasProperty
monkey	animal	IsA
wife	female	HasProperty
cut	stitch	Antonym
baseball	stitch	HasA
man	animal	IsA
reverse	car	PartOf
see	understand	Synonym
music	beautiful	HasProperty
cat	tail	HasA
captain	mate	Antonym
magic	build	IsA
bed_sheet	cloth	MadeOf
field	mouse	IsA
memory	experience	MadeOf
world	country	MadeOf
cord	wire	Synonym
salt	sugar	Antonym
admire	dislike	Antonym
mouth	tooth	HasA
apple	yellow	HasProperty
growth	film	IsA
pavement	sidewalk	Synonym
captain	soldier	Antonym
cheat	deceive	Synonym
taste	vision	Antonym
fitness	magazine	IsA
destroy	kill	Synonym
road	place	IsA
trade	free	Antonym
human	mean	HasProperty
shade	hot	Antonym
voice	speak	Synonym
silverware	metal	MadeOf
glass	vessel	IsA
student	professor	Antonym
wing	airplane	PartOf
thunder	clear	Antonym
baby	innocent	HasProperty
animal	pain	HasA
birth	life	PartOf
vinyl	solid	IsA
peace	fight	Antonym
disease	health	Antonym
bathroom	bath	Synonym
boredom	uncomfortable	HasProperty
pen	tool	IsA
house	build	HasProperty
head	nail	PartOf
photograph	flat	HasProperty
mammal	leg	HasA
fart	unpleasant	HasProperty
science	magic	Antonym
subject	scene	PartOf
snowflake	snow	PartOf
polish	wax	Synonym
travel	movement	Synonym
knowledge	understand	PartOf
error	slip	Synonym
lazy	hard	Antonym
matter	weight	HasA
page	thin	HasProperty
sew	fasten	IsA
beer	good	HasProperty
shower	rain	Synonym
silver	element	IsA
doctor	study	HasA
war	useless	HasProperty
tie	fashion	IsA
human_body	fat	HasA
god	evil	Antonym
nothing	simple	HasProperty
evil	angel	Antonym
alley	street	IsA
clean	job	IsA
heat	race	IsA
suffer	pain	IsA
balance	scale	IsA
new	strange	Synonym
lesbian	homosexual	HasProperty
enjoy	suffer	Antonym
space	volume	Synonym
steal	take	IsA
head	brain	Synonym
tree	wood	MadeOf
handle	deal	Synonym
kill	make	Antonym
mild	violent	Antonym
morning	day	PartOf
soda_can	aluminum	MadeOf
evil	bad	HasProperty
person	eye	HasProperty
intelligent	stupid	Antonym
shore	beach	HasA
everyone	different	HasProperty
hockey	game	IsA
apple	orange	Antonym
courthouse	build	IsA
title	crown	Synonym
race	sport	IsA
court	courthouse	Synonym
use	practice	Synonym
candy	sweet	Synonym
dig	place	IsA
page	paper	MadeOf
liquid	clear	HasProperty
net	goal	IsA
bag	fabric	MadeOf
swim	action	IsA
butch	kill	Synonym
nice	gross	Antonym
hand	human	PartOf
john	cavity	HasA
cat	paw	HasA
library	book	HasA
boy	sister	Antonym
black	color	Antonym
ordinary	rare	Antonym
creation	fun	HasProperty
bit	part	Synonym
murder	bad	HasProperty
skeleton	build	PartOf
tongue	mouth	PartOf
sound	nothing	Antonym
cabinet	furniture	IsA
cushion	sofa	PartOf
finger	touch	IsA
swallow	consume	IsA
foot	body	PartOf
shade	light	Antonym
paint	cover	IsA
bear	lion	Antonym
statue_of_liberty	statue	IsA
high	noble	Synonym
defense	trial	PartOf
husband	spouse	IsA
girl	man	Antonym
variety	plain	Antonym
handle	feel	Synonym
ice	solid	IsA
spine	back	PartOf
salt	crystal	MadeOf
car	train	PartOf
ranch	bedroom	HasA
god	mortal	Antonym
government	complex	HasProperty
union	marriage	Synonym
wave	straight	Antonym
energy	everything	PartOf
wale	country	IsA
line	business	IsA
performance	show	IsA
board	flat	HasProperty
lead	leader	Synonym
balance	bias	Antonym
lie_down	get_up	Antonym
handle	touch	IsA
person	generous	HasProperty
jog	run	IsA
person	hair	HasA
den	desk	HasA
hard	friendly	Antonym
boss	mate	Synonym
cloud	dark	HasProperty
box	book	HasA
bill	due	HasProperty
common	individual	Antonym
break	work	Antonym
jump	bounce	Synonym
feature	face	PartOf
planet	beautiful	HasProperty
soup	solid	Antonym
tooth	body_part	IsA
lift	aid	Synonym
road	outside	HasProperty
piece	complete	Antonym
join	leave	Antonym
sex	cool	HasProperty
fold	change	IsA
star	hot	HasProperty
equal	mean	Synonym
gray	color	IsA
bowl	steel	MadeOf
praise	live	HasProperty
form	shape	Synonym
fish	fun	HasProperty
novel	story	IsA
compress	squash	Synonym
nation	race	Synonym
bark	branch	PartOf
pick	tool	IsA
book	note	Synonym
think	judge	Synonym
wife	spouse	Synonym
church	place	IsA
nice	france	PartOf
nature	type	IsA
mouth	head	PartOf
idea	think	IsA
tune	lyric	Antonym
fire	cold	Antonym
die	live	Antonym
complex	simple	Antonym
farmland	country	IsA
chip	approach	IsA
bird	meat	IsA
defeat	win	Antonym
baby	child	IsA
hour	minute	Antonym
fire	bake	IsA
rubber_duck	comfort	HasProperty
separation	state	IsA
world	blue	HasProperty
arm	person	PartOf
iron	gray	IsA
clear	dark	Antonym
handle	finger	Synonym
ocean	beautiful	HasProperty
fan	film	IsA
person	ear	HasA
slice	part	IsA
crown	hat	PartOf
stain	change	IsA
puppy	soft	HasProperty
increase	cut	Antonym
movie	story	HasA
agreement	deal	Synonym
push	approach	Synonym
blood	liquid	IsA
belt	fasten	Synonym
box	circle	Antonym
head	top	Synonym
work	nothing	Antonym
end	point	IsA
radio	television	Antonym
balloon	rubber	MadeOf
sing	entertain	HasProperty
toe	human	PartOf
farmland	state	PartOf
pin	thin	HasProperty
line	circle	Antonym
separation	join	Antonym
country	town	Antonym
read	good	HasProperty
sharp	friendly	Antonym
respect	see	IsA
mark	score	Synonym
animal	bug	Antonym
lightning	excite	HasProperty
busy	slow	Antonym
actor	film	PartOf
bottle	plastic	MadeOf
drink	dry	Antonym
joint	separate	Antonym
family	child	HasA
office	window	HasA
human	person	Synonym
leave	exit	Synonym
boy	animal	IsA
snow	warm	Antonym
person	skin	HasA
hill	place	IsA
note	music	PartOf
baseball	sport	IsA
enemy	bad	HasProperty
south_america	earth	PartOf
trade	exchange	IsA
car	vehicle	Synonym
window	house	PartOf
sentence	word	MadeOf
drive	idle	Antonym
string	thread	Synonym
compact	spread	Antonym
family	group	IsA
club	meet	IsA
future	past	Antonym
learn	stupid	Antonym
lake	surface	HasA
sport	athlete	IsA
plan	step	MadeOf
bathtub	bathroom	PartOf
book	heavy	HasProperty
water	fun	HasProperty
large	tall	HasProperty
doorway	wall	PartOf
game	competition	IsA
foolish	smart	Antonym
cup	hot	HasProperty
atom	proton	MadeOf
door	house	PartOf
unpleasant	bad	HasProperty
thirst	uncomfortable	HasProperty
grape	seed	HasA
plant	stationary	HasProperty
row	table	PartOf
car	tool	IsA
ice	water	MadeOf
roof	construction	PartOf
pass	leave	IsA
star	big	HasProperty
payment	charge	Antonym
tooth	body	PartOf
car	part	MadeOf
turtle	slow	HasProperty
transport	move	Synonym
peace	good	HasProperty
food	good	HasProperty
drug	bad	HasProperty
flash	movie	IsA
history	future	Antonym
soup	water	MadeOf
arch	form	IsA
pluto	rock	MadeOf
ocean	cold	HasProperty
rock	dirt	Antonym
worker	boss	Antonym
waste	save	Antonym
vinyl	plastic	IsA
steal	hard	HasProperty
stream	water	HasA
god	religion	PartOf
bread	eat	HasProperty
city	village	Antonym
mystery	open	Antonym
computer	virus	HasA
energy	useful	HasProperty
balloon	hollow	HasProperty
salt	white	HasProperty
full	overflow	Synonym
add	take_away	Antonym
bitch	female	Synonym
bone	foot	PartOf
hair	head	PartOf
action	exercise	Synonym
glass	liquid	HasA
home	office	Antonym
day	night	Antonym
branch	center	Antonym
watch	show	Antonym
heterosexual	homosexual	Antonym
praise	church	PartOf
drive	ride	Synonym
member	penis	Synonym
breakfast	dinner	Antonym
blood	liquid	HasProperty
hammer	tool	HasProperty
band	ring	Synonym
heart	spirit	Synonym
candy	sugar	HasA
masturbate	bad	HasProperty
husband	wife	HasA
problem	good	Antonym
discover	lose	Antonym
grass	crop	IsA
glass	eyeglass	PartOf
chicken	foot	HasA
apple	skin	HasA
closet	gay	Antonym
pavement	surface	Synonym
contract	grow	Antonym
death	useless	HasProperty
beautiful	ugly	Antonym
gas	weight	HasA
computer	keyboard	HasA
knot	tie	IsA
murder	illegal	HasProperty
enjoyment	delight	Synonym
penis	flesh	MadeOf
support	aid	IsA
toilet	bathroom	PartOf
land	place	IsA
row	boat	IsA
sail	travel	IsA
person	weird	HasProperty
birthday	funeral	Antonym
refuse	take	Antonym
